cds	rtype	sname	dname	cname	Enroll1012	Enroll12	NumTstTakr	NumScr1	NumScr2	NumScr3	NumScr4	NumScr5	year
31669443130010	S	North Tahoe High                                  	Tahoe-Truckee Unified                             	Placer         	226	63	74	23	22	40	31	10	1314
31669443130192	S	Cold Stream Alternative                           	Tahoe-Truckee Unified                             	Placer         	14	8	0	NA	NA	NA	NA	NA	1314
31669443138500	S	Tahoe Truckee High                                	Tahoe-Truckee Unified                             	Placer         	447	127	80	20	29	55	33	13	1314
31669510000000	D	                                                  	Western Placer Unified                            	Placer         	2125	773	199	54	96	108	37	21	1314
31669510122507	S	Partnerships for Student-Centered Learni          	Western Placer Unified                            	Placer         	447	166	15	4	5	6	4	2	1314
31669513130168	S	Horizon Charter                                   	Western Placer Unified                            	Placer         	494	212	12	3	6	5	0	2	1314
31669513134657	S	Lincoln High                                      	Western Placer Unified                            	Placer         	1121	348	176	50	86	98	33	17	1314
31750850000000	D	                                                  	Rocklin Unified                                   	Placer         	2932	969	934	130	307	490	498	284	1314
31750850108084	S	Whitney High                                      	Rocklin Unified                                   	Placer         	1394	433	388	61	134	194	162	89	1314
31750850128561	S	Rocklin Independent Charter Academy               	Rocklin Unified                                   	Placer         	81	28	0	NA	NA	NA	NA	NA	1314
31750853130150	S	Rocklin High                                      	Rocklin Unified                                   	Placer         	1357	441	546	69	173	296	336	195	1314
31765700000000	D	                                                  	SBE - Western Sierra Collegiat                    	Placer         	206	48	134	41	65	83	53	16	1314
31765700119487	S	Western Sierra Collegiate Academy                 	SBE - Western Sierra Collegiat                    	Placer         	206	48	134	41	65	83	53	16	1314
32000000000000	C	                                                  	                                                  	Plumas         	540	180	107	23	53	56	28	12	1314
32669690000000	D	                                                  	Plumas Unified                                    	Plumas         	537	178	107	23	53	56	28	12	1314
32669693230083	S	Plumas Charter                                    	Plumas Unified                                    	Plumas         	72	26	0	NA	NA	NA	NA	NA	1314
32669693232006	S	Chester Junior/Senior High                        	Plumas Unified                                    	Plumas         	104	38	17	1	19	9	4	4	1314
32669693233509	S	Greenville Junior/Senior High                     	Plumas Unified                                    	Plumas         	44	15	4	*	*	*	*	*	1314
32669693235603	S	Portola Junior/Senior High                        	Plumas Unified                                    	Plumas         	120	39	30	11	7	11	3	1	1314
32669693236007	S	Quincy Junior/Senior High                         	Plumas Unified                                    	Plumas         	178	54	56	10	27	33	20	7	1314
33000000000000	C	                                                  	                                                  	Riverside      	100832	34424	17944	8353	9327	8231	4952	2310	1314
33103300000000	D	                                                  	Riverside County Office of Edu                    	Riverside      	2047	1012	2	*	*	*	*	*	1314
