cds	rtype	sname	dname	cname	Enroll1012	Enroll12	NumTstTakr	NumScr1	NumScr2	NumScr3	NumScr4	NumScr5	year
50755565036850	S	Riverbank High                                    	Riverbank Unified                                 	Stanislaus     	475	136	54	12	28	24	28	4	1415
50755640000000	D	                                                  	Oakdale Joint Unified                             	Stanislaus     	1359	435	163	35	45	113	76	55	1415
50755645030176	S	Oakdale Charter High                              	Oakdale Joint Unified                             	Stanislaus     	42	16	1	*	*	*	*	*	1415
50755645030192	S	Valley Oak Junior and Senior High                 	Oakdale Joint Unified                             	Stanislaus     	26	14	0	NA	NA	NA	NA	NA	1415
50755645035654	S	Oakdale High                                      	Oakdale Joint Unified                             	Stanislaus     	1193	353	162	35	45	113	75	55	1415
50755720000000	D	                                                  	Waterford Unified                                 	Stanislaus     	1003	366	89	30	46	47	19	6	1415
50755725030259	S	Waterford High                                    	Waterford Unified                                 	Stanislaus     	426	145	74	26	39	39	13	4	1415
50755725030317	S	Connecting Waters Charter                         	Waterford Unified                                 	Stanislaus     	540	203	15	4	7	8	6	2	1415
50757390000000	D	                                                  	Turlock Unified                                   	Stanislaus     	3566	1157	770	139	298	390	258	126	1415
50757390124669	S	eCademy Charter at Crane                          	Turlock Unified                                   	Stanislaus     	88	36	1	*	*	*	*	*	1415
50757390131185	S	Fusion Charter                                    	Turlock Unified                                   	Stanislaus     	95	31	0	NA	NA	NA	NA	NA	1415
50757395030283	S	John H. Pitman High                               	Turlock Unified                                   	Stanislaus     	1595	467	329	85	136	166	95	42	1415
50757395036884	S	Roselawn High                                     	Turlock Unified                                   	Stanislaus     	194	134	2	*	*	*	*	*	1415
50757395037700	S	Turlock High                                      	Turlock Unified                                   	Stanislaus     	1575	484	438	53	161	223	162	84	1415
51000000000000	C	                                                  	                                                  	Sutter         	4898	1640	551	149	274	217	82	47	1415
51105120000000	D	                                                  	Sutter County Office of Education                 	Sutter         	177	102	0	NA	NA	NA	NA	NA	1415
51713730000000	D	                                                  	East Nicolaus Joint Union High                    	Sutter         	216	79	33	14	19	4	4	0	1415
51713735132758	S	East Nicolaus High                                	East Nicolaus Joint Union High                    	Sutter         	216	79	33	14	19	4	4	0	1415
51713990000000	D	                                                  	Live Oak Unified                                  	Sutter         	395	119	73	15	47	16	6	6	1415
51713995130067	S	Live Oak Alternative                              	Live Oak Unified                                  	Sutter         	23	6	0	NA	NA	NA	NA	NA	1415
51713995135256	S	Live Oak High                                     	Live Oak Unified                                  	Sutter         	347	100	73	15	47	16	6	6	1415
51714070000000	D	                                                  	Marcum-Illinois Union Elementary                  	Sutter         	402	150	3	*	*	*	*	*	1415
51714070109793	S	South Sutter Charter                              	Marcum-Illinois Union Elementary                  	Sutter         	402	150	3	*	*	*	*	*	1415
51714150000000	D	                                                  	Meridian Elementary                               	Sutter         	296	67	0	NA	NA	NA	NA	NA	1415
51714150129007	S	California Virtual Academy @ Sutter               	Meridian Elementary                               	Sutter         	296	67	0	NA	NA	NA	NA	NA	1415
51714490000000	D	                                                  	Sutter Union High                                 	Sutter         	536	176	61	23	42	25	5	2	1415
51714495137500	S	Sutter High                                       	Sutter Union High                                 	Sutter         	503	161	61	23	42	25	5	2	1415
51714640000000	D	                                                  	Yuba City Unified                                 	Sutter         	2876	947	381	97	164	171	67	39	1415
51714640107722	S	River Valley High                                 	Yuba City Unified                                 	Sutter         	1281	383	150	24	58	63	34	24	1415
51714645130075	S	Yuba City Unified Alternative                     	Yuba City Unified                                 	Sutter         	84	38	0	NA	NA	NA	NA	NA	1415
